    7582.91902     13.3861      0.3495 
    7583.05266     14.0881      0.3270 
    7583.25229     13.2795      0.2992 
    7583.31798     13.2169      0.3131 
    7583.38440     13.1990      0.3351 
    7583.45335     13.1721      0.3123 
    7583.52892     12.8239      0.3095 
    7583.59193     13.4138      0.3110 
    7583.66445     13.3346      0.3080 
    7583.73364     13.1775      0.3373 
    7583.84730     13.8221      0.3726 
    7583.91539     12.8355      0.3159 
    7583.98513     13.8114      0.3147 
    7584.11630     13.0544      0.3131 
    7584.18323     13.2430      0.3066 
    7584.24899     13.5011      0.3052 
    7584.31465     12.9352      0.3123 
    7584.38440     13.3688      0.2904 
    7584.45129     13.2388      0.2945 
    7584.51493     13.5711      0.3200 
    7584.58182     12.8876      0.2892 
    7584.65591     13.0032      0.2922 
    7584.73079     12.6323      0.3282 
    7584.84316     12.6587      0.3691 
    7584.91207     13.3113      0.3275 
    7584.98213     12.7717      0.2969 
    7585.24618     12.6675      0.2922 
    7585.31189     13.1234      0.3152 
    7585.37771     12.8787      0.3081 
    7585.44436     12.2240      0.2974 
    7585.51104     12.9278      0.3089 
    7585.57700     13.1189      0.3120 
    7585.65578     13.4822      0.3079 
    7585.72768     13.1836      0.3374 
    7585.84003     13.3946      0.3939 
    7585.90865     12.9729      0.3283 
    7585.98032     12.8673      0.2931 
    7586.04284     13.1445      0.3046 
    7586.10997     13.0124      0.2955 
    7586.17664     13.1466      0.2973 
    7586.24261     12.5207      0.2876 
    7586.30830     12.7913      0.3069 
    7586.37497     12.5334      0.3026 
    7586.44093     12.6746      0.3051 
    7586.50733     12.9866      0.3081 
    7586.57421     13.1821      0.3162 
    7586.65398     13.2237      0.3039 
    7586.72402     12.5582      0.3386 
    7586.90506     12.6669      0.3213 
    7586.97596     13.1997      0.3038 
    7587.03999     12.9676      0.3017 
    7587.10646     13.0896      0.2967 
    7587.17313     13.1533      0.3001 
    7587.25505     13.3675      0.3049 
    7587.32032     12.8000      0.2959 
    7587.37145     12.9043      0.3090 
    7587.43813     12.9641      0.3097 
    7587.50624     13.2239      0.2941 
    7587.57225     12.8508      0.2869 
    7587.65161     13.0207      0.3010 
    7587.90178     13.4909      0.3467 
    7587.97261     12.3648      0.2923 
    7588.03638     13.4194      0.3074 
    7588.10961     13.2440      0.3145 
    7588.16964     13.6083      0.3068 
    7588.24056     13.2019      0.3085 
    7588.30299     12.7752      0.2942 
    7588.38184     12.8590      0.3080 
    7588.43546     13.0450      0.2948 
    7588.51734     13.6337      0.4171 
    7588.57192     12.6820      0.2987 
    7588.71782     13.4254      0.3418 
    7588.89879     13.0791      0.3285 
    7588.96917     13.2000      0.3102 
    7589.11100     13.3102      0.2961 
    7589.17049     13.3963      0.3118 
    7589.30059     12.9187      0.3117 
    7589.43196     12.5012      0.3222 
    7589.57186     13.2777      0.3073 
    7589.71475     13.3420      0.3298 
    7589.89541     13.0662      0.3345 
    7590.03600     13.2139      0.2948 
    7590.16579     13.9410      0.3360 
    7590.29595     13.5476      0.3402 
    7590.43237     13.5997      0.3169 
    7590.56995     13.3558      0.3084 
    7590.64238     13.6174      0.3092 
    7590.89278     13.1553      0.3582 
    7590.96289     13.7628      0.3150 
    7591.02921     13.0393      0.2948 
    7591.16027     14.0640      0.3387 
    7591.29239     12.9311      0.3297 
    7591.42556     13.0395      0.3117 
    7591.49180     13.2335      0.3350 
    7591.63914     13.2658      0.3053 
    7591.88938     13.1320      0.3437 
    7592.02400     13.0246      0.3035 
    7592.15661     13.0535      0.3262 
    7592.42537     13.1602      0.3101 
    7592.56488     13.2010      0.3062 
    7592.70496     13.2074      0.3121 
    7592.88591     12.6051      0.3713 
    7593.02251     13.0728      0.2796 
    7593.15952     12.5901      0.2646 
    7593.28607     13.0337      0.3190 
    7593.41932     12.8206      0.3083 
    7593.56154     13.0920      0.3159 
    7593.88246     12.6517      0.3361 
    7594.01972     13.0731      0.2796 
    7594.15656     12.4500      0.2723 
    7594.29186     13.4470      0.3032 
    7594.41736     13.4261      0.2966 
    7594.55802     13.4596      0.3137 
    7594.87965     12.9315      0.3408 
    7594.94927     13.2458      0.2939 
    7595.01663     13.0483      0.2944 
    7595.08045     13.2758      0.3162 
    7595.27980     13.3979      0.3212 
    7595.41238     12.9647      0.3336 
    7595.48423     13.3465      0.3100 
    7595.62481     13.1239      0.3052 
    7595.76199     12.9665      0.3360 
    7595.94552     12.5056      0.3005 
    7596.07863     12.7599      0.2962 
    7596.21083     13.1675      0.3091 
    7596.34414     12.0699      0.2904 
    7596.48562     12.7055      0.2965 
    7596.62118     13.1829      0.3091 
    7596.75932     12.4395      0.3075 
    7596.94374     12.8608      0.3186 
    7597.02170     12.8160      0.3010 
    7597.14026     13.5934      0.3274 
    7597.27450     12.8311      0.2966 
    7597.47494     13.6239      0.3713 
    7597.61771     12.9946      0.3063 
    7598.15453     12.6180      0.2826 
    7598.27184     12.8969      0.3091 
    7598.40668     12.3973      0.2854 
    7598.54599     12.9058      0.2870 
    7598.68424     12.7768      0.2910 
    7598.81998     12.1936      0.3235 
    7599.02004     13.6425      0.3757 
    7599.26597     12.1215      0.3231 
    7599.33244     12.7415      0.3233 
    7599.39952     12.7455      0.3234 
    7599.47236     12.9500      0.2878 
    7599.68026     13.0246      0.2950 
    7600.06556     12.5918      0.2913 
    7600.74532     12.4481      0.2933 
    7600.86019     12.4535      0.3367 
    7601.01167     12.7629      0.3015 
    7601.12776     12.1901      0.3003 
    7601.26081     11.9308      0.2978 
    7601.39416     12.4626      0.3000 
    7601.53429     12.6127      0.2994 
    7601.67253     12.3944      0.2950 
    7601.80911     12.5419      0.3144 
    7601.92679     12.2890      0.2942 
    7602.00838     12.3059      0.3271 
    7602.14000     12.5536      0.3031 
    7602.32445     12.9850      0.2997 
    7602.46063     12.4912      0.2978 
