    7582.91730      1.8285      0.0342 
    7583.05043      1.7292      0.0299 
    7583.18214      1.6846      0.0362 
    7583.24977      1.6653      0.0279 
    7583.38252      1.6939      0.0314 
    7583.45111      1.6598      0.0291 
    7583.52675      1.6756      0.0295 
    7583.58960      1.6821      0.0289 
    7583.66210      1.6554      0.0285 
    7583.73179      1.6339      0.0309 
    7583.84571      1.6810      0.0334 
    7584.11412      1.6674      0.0294 
    7584.18090      1.6808      0.0289 
    7584.24653      1.6270      0.0277 
    7584.31248      1.5243      0.0278 
    7584.38165      1.5988      0.0263 
    7584.44869      1.5789      0.0266 
    7584.57922      1.4747      0.0254 
    7584.65334      1.5456      0.0263 
    7584.72895      1.5093      0.0294 
    7584.84171      1.5284      0.0328 
    7584.91004      1.4577      0.0277 
    7585.24372      1.3609      0.0246 
    7585.30972      1.4538      0.0269 
    7585.37547      1.4074      0.0261 
    7585.44212      1.4107      0.0261 
    7585.50881      1.4088      0.0261 
    7585.57477      1.4644      0.0268 
    7585.65337      1.4805      0.0262 
    7585.72583      1.4489      0.0286 
    7585.83867      1.4825      0.0330 
    7585.90671      1.3985      0.0274 
    7585.97779      1.4714      0.0256 
    7586.04048      1.4020      0.0255 
    7586.10746      1.4054      0.0249 
    7586.17413      1.4239      0.0251 
    7586.30608      1.4155      0.0262 
    7586.43871      1.4177      0.0263 
    7586.65158      1.5262      0.0267 
    7586.72232      1.5380      0.0308 
    7586.90309      1.5771      0.0295 
    7586.97356      1.5899      0.0275 
    7587.03762      1.5682      0.0274 
    7587.10395      1.6229      0.0274 
    7587.17067      1.6490      0.0279 
    7587.31790      1.6076      0.0276 
    7587.36922      1.6284      0.0288 
    7587.43590      1.6304      0.0288 
    7587.50363      1.6704      0.0276 
    7587.64921      1.7457      0.0293 
    7587.89996      1.7187      0.0322 
    7587.97024      1.7970      0.0300 
    7588.03398      1.7656      0.0296 
    7588.10738      1.7696      0.0304 
    7588.16718      1.7450      0.0290 
    7588.23824      1.7534      0.0298 
    7588.30053      1.8282      0.0300 
    7588.51613      1.8188      0.0394 
    7588.64984      1.7282      0.0318 
    7588.71598      1.7606      0.0325 
    7589.10840      1.8124      0.0293 
    7589.16818      1.8121      0.0305 
    7589.29842      1.7161      0.0300 
    7589.43006      1.7802      0.0324 
    7589.56950      1.7239      0.0292 
    7589.71276      1.7514      0.0315 
    7589.89354      1.7544      0.0324 
    7590.03339      1.7722      0.0288 
    7590.16374      1.8350      0.0321 
    7590.29404      1.7364      0.0318 
    7590.43009      1.8180      0.0307 
    7590.56759      1.7695      0.0298 
    7590.63994      1.8096      0.0299 
    7590.89117      1.8200      0.0350 
    7590.96052      1.8228      0.0304 
    7591.02667      1.7417      0.0287 
    7591.15823      1.7623      0.0313 
    7591.29050      1.6961      0.0314 
    7591.42334      1.6983      0.0296 
    7591.48988      1.6757      0.0310 
    7591.63675      1.6850      0.0287 
    7591.88758      1.7101      0.0323 
    7592.02164      1.6833      0.0288 
    7592.15463      1.6693      0.0306 
    7592.42310      1.6244      0.0285 
    7592.56251      1.6478      0.0284 
    7592.70271      1.7062      0.0296 
    7592.88450      1.5838      0.0339 
    7593.01956      1.6421      0.0262 
    7593.15634      1.5723      0.0248 
    7593.41710      1.6471      0.0290 
    7593.55937      1.5994      0.0287 
    7593.88068      1.6403      0.0315 
    7594.01677      1.7076      0.0269 
    7594.28935      1.7448      0.0289 
    7594.41470      1.7762      0.0287 
    7594.55571      1.8046      0.0304 
    7594.87787      1.7053      0.0323 
    7595.07824      1.7381      0.0302 
    7595.27764      1.7170      0.0302 
    7595.41049      1.6872      0.0314 
    7595.48189      1.6596      0.0286 
    7595.62244      1.6703      0.0286 
    7595.76015      1.5152      0.0295 
    7596.07618      1.5639      0.0271 
    7596.20852      1.6201      0.0283 
    7596.34179      1.5197      0.0269 
    7596.48319      1.5781      0.0273 
    7596.61886      1.5674      0.0275 
    7596.75718      1.6193      0.0291 
    7596.94166      1.5226      0.0283 
    7597.13810      1.5391      0.0281 
    7597.27205      1.5665      0.0271 
    7597.47334      1.5187      0.0313 
    7597.61539      1.5733      0.0276 
    7598.26957      1.4023      0.0259 
    7598.40411      1.3971      0.0247 
    7598.54327      1.3919      0.0241 
    7598.68167      1.3768      0.0244 
    7598.81814      1.3794      0.0278 
    7599.01849      1.3817      0.0299 
    7599.26412      1.4390      0.0286 
    7599.39753      1.4130      0.0274 
    7599.46965      1.4263      0.0245 
    7599.67769      1.4527      0.0253 
    7600.06304      1.3269      0.0240 
    7600.74290      1.2609      0.0236 
    7600.85842      1.2644      0.0268 
    7601.00931      1.2438      0.0236 
    7601.12553      1.2156      0.0238 
    7601.53191      1.2004      0.0230 
    7601.67017      1.2032      0.0230 
    7601.80704      1.1496      0.0237 
    7602.13771      1.2155      0.0236 
    7602.32195      1.2255      0.0229 
    7602.45826      1.2217      0.0233 
    7602.59668      1.2554      0.0239 
    7602.73535      1.2588      0.0237 
    7602.85320      1.3205      0.0252 
    7602.98726      1.2541      0.0243 
    7603.45505      1.1918      0.0231 
    7603.59330      1.1735      0.0230 
    7603.73144      1.2228      0.0232 
    7603.84975      1.2015      0.0237 
    7603.98268      1.2107      0.0251 
    7604.04957      1.1714      0.0232 
    7604.92827      1.1620      0.0231 
    7605.04674      1.2009      0.0235 
    7605.31296      1.1736      0.0233 
    7605.38991      1.2126      0.0226 
